epoch,train_loss,val_loss,val_iou
1,1.6202443552832317,1.1643368899822235,0.5843709348956072
2,1.086780898591392,0.9417120963335037,0.5675220764355337
3,0.7715927739428659,0.8450975939631462,0.6050887933542521
4,0.6676862509841592,0.6818385273218155,0.7485128106714031
5,0.5964305049333817,0.6396307498216629,0.7440519272389114
6,0.5268278116853828,0.600456103682518,0.7550789781027101
7,0.4700998956831092,0.6707460433244705,0.7803194751041816
8,0.4279010802762121,0.528791680932045,0.7849169559397353
9,0.3904316560325459,0.6287863329052925,0.8006041319108796
